## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label
sid-DF2CB8A9-FE96-4D1D-BC05-D7892BDFB764,start,start,,
sid-75E7F713-09C0-4A71-80CB-72A62FED7D30,Request for Purchase of  motorcycle,entity,sid-DF2CB8A9-FE96-4D1D-BC05-D7892BDFB764,
sid-E5553A2F-F57F-4F0D-BECE-910F64F59677,Receive request,entity,sid-75E7F713-09C0-4A71-80CB-72A62FED7D30,
sid-1A88AD00-3912-4599-A6FD-F678894277B1,condition,condition,sid-E5553A2F-F57F-4F0D-BECE-910F64F59677,
sid-16051DF7-3F53-4D4D-8919-A11140099EE4,condition,condition,sid-1A88AD00-3912-4599-A6FD-F678894277B1,receive production order
sid-53695EE0-58CD-4EBB-AF58-6FC72477AD7D,Order to dispatch,entity,sid-1A88AD00-3912-4599-A6FD-F678894277B1,Update sales Info
sid-C621199D-7C42-4BBC-AB8D-236ADB63C544,Receive materials from supplier,entity,sid-16051DF7-3F53-4D4D-8919-A11140099EE4,Order unavailable materials
sid-F2D9FA16-7D5A-45F5-8381-CBB7D836036B,Manufacturing order,entity,sid-16051DF7-3F53-4D4D-8919-A11140099EE4,Send available goods for production
sid-9B6309D4-57FA-4010-B5EB-9B544DB22E49,Goods issue,entity,sid-C621199D-7C42-4BBC-AB8D-236ADB63C544,
sid-E0512D87-8FE5-4D23-8949-0B4060E9946D,Produce Motorcycles,entity,sid-F2D9FA16-7D5A-45F5-8381-CBB7D836036B,
sid-E0512D87-8FE5-4D23-8949-0B4060E9946D,Produce Motorcycles,entity,sid-9B6309D4-57FA-4010-B5EB-9B544DB22E49,
sid-66374428-1B92-4DD6-B2C3-B06E1CF511FC,end,end,sid-D62D1D51-6CE0-4EFF-A3AE-81096B520822,
sid-446B1275-7864-4159-8D76-26933C65D764,end,end,sid-4E3B1E52-79B8-41A5-AE1C-65F35FA44D2C,
sid-D62D1D51-6CE0-4EFF-A3AE-81096B520822,Update stock,entity,sid-53695EE0-58CD-4EBB-AF58-6FC72477AD7D,
sid-4E3B1E52-79B8-41A5-AE1C-65F35FA44D2C,Dispatch motorcycle,entity,sid-53695EE0-58CD-4EBB-AF58-6FC72477AD7D,
sid-D62D1D51-6CE0-4EFF-A3AE-81096B520822,Update stock,entity,sid-E0512D87-8FE5-4D23-8949-0B4060E9946D,
sid-53695EE0-58CD-4EBB-AF58-6FC72477AD7D,Order to dispatch,entity,sid-E0512D87-8FE5-4D23-8949-0B4060E9946D,Update sales Info
