## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label
sid-92DB6459-98DE-4107-8252-F472482EFC15,order received,start,,
sid-A073B794-8991-416C-98F0-0FF80DA805CB,check customer,entity,sid-92DB6459-98DE-4107-8252-F472482EFC15,
sid-69A4C239-4EE0-4F32-B6F8-41FBA339A3E6,condition,condition,sid-A073B794-8991-416C-98F0-0FF80DA805CB,
sid-762769F2-D899-44DC-8D77-350A8B2A76B3,check payment morale,entity,sid-69A4C239-4EE0-4F32-B6F8-41FBA339A3E6,registered customer
sid-6936CA0E-030E-47B3-9A3F-2E7C529A6DE9,check status,entity,sid-69A4C239-4EE0-4F32-B6F8-41FBA339A3E6,new customer
sid-7FDE158E-2DB1-4A42-BA80-971E7C97DB76,condition,condition,sid-762769F2-D899-44DC-8D77-350A8B2A76B3,
sid-3D494461-D356-4B5A-9880-10BFB80FEBB8,condition,condition,sid-6936CA0E-030E-47B3-9A3F-2E7C529A6DE9,
sid-BAADC04A-6E6F-4558-96B7-A20553C2B739,reject order,entity,sid-7FDE158E-2DB1-4A42-BA80-971E7C97DB76,bad payment morale
sid-0B5685AC-3140-4CB9-AB26-BE370A5B55BE,enter customer data,entity,sid-3D494461-D356-4B5A-9880-10BFB80FEBB8,Wholesaler
sid-B31644EC-E4CB-4CB6-8A38-E18F3DA25380,reject order,entity,sid-3D494461-D356-4B5A-9880-10BFB80FEBB8,Endcustomer
sid-9A9268DA-CABD-44C9-BA01-F092AF4B3B25,order rejected,end,sid-BAADC04A-6E6F-4558-96B7-A20553C2B739,
sid-6CC87369-AB24-4A19-89F7-7608A89C7114,new customer created,entity,sid-0B5685AC-3140-4CB9-AB26-BE370A5B55BE,
sid-376ED226-7913-49D1-AA64-A250A17C81F2,order rejected,end,sid-B31644EC-E4CB-4CB6-8A38-E18F3DA25380,
sid-C2A3A4E0-251F-4A40-869A-99DABE2650A8,order taken,entity,sid-25B3BA2F-213E-4DD7-A0D4-59A1223D2234,
sid-F64A7F28-7CDC-434A-9558-89ACCDA4C14F,check availabilty,entity,sid-C2A3A4E0-251F-4A40-869A-99DABE2650A8,
sid-AC9E336E-29DE-4FCD-83D6-47D4CF1EE49B,start production,entity,sid-08077859-3CE7-4338-B6C8-BE7323D1336A,out of stock
sid-058572DB-6D49-4EF6-9EB2-999F542BDD3B,send order confirmation,entity,sid-72BD25D0-B70E-489D-ADF8-39E7717622BD,
sid-DF828CAB-CC58-43F1-B312-8CC505D1D46A,article produced,entity,sid-AC9E336E-29DE-4FCD-83D6-47D4CF1EE49B,
sid-F7503054-8E87-4C65-A658-938E3A227BC4,order confirmation sent,entity,sid-058572DB-6D49-4EF6-9EB2-999F542BDD3B,
sid-603BB5A5-4E48-4F64-8899-3EB03CF73751,invoice sent,entity,sid-EBB15017-95DB-4685-84FC-DADC9B3C9777,
sid-A5A28F68-FFC3-4D4A-AC72-F2E04E0ADC93,product delivered,entity,sid-A6AC53F3-78B9-4599-8D96-DEB2E2F580C3,
sid-97A6EB45-C825-4E6C-9EE5-9BA11FCF0BFF,condition,condition,sid-8127BE1E-6333-4F6D-96DE-D2A437A9B5E3,
sid-A897CE75-FB2A-4286-A786-A7C500C5F06B,close order,entity,sid-97A6EB45-C825-4E6C-9EE5-9BA11FCF0BFF,payment received
sid-0F39E3FA-7368-43F5-902F-CDC90F3D4340,check number of reminders,entity,sid-97A6EB45-C825-4E6C-9EE5-9BA11FCF0BFF,no payment received
sid-98C2DBCC-E01D-4116-8ACE-FD78AC5B1F29,order closed,end,sid-A897CE75-FB2A-4286-A786-A7C500C5F06B,
sid-F5BDB361-3815-47D4-ACE8-AB83D744A7E2,condition,condition,sid-0F39E3FA-7368-43F5-902F-CDC90F3D4340,
sid-DC6FE2EB-EA04-4AAC-971E-688577C51CD0,send reminder,entity,sid-F5BDB361-3815-47D4-ACE8-AB83D744A7E2,<= 3 reminders
sid-EF56E427-C867-4B29-9C2B-B7DD3C9CB59A,engage a lawyer,entity,sid-F5BDB361-3815-47D4-ACE8-AB83D744A7E2,> 3 reminders
sid-0D8DCBCD-45FE-42D2-B223-F588699C70AA,reminder sent,entity,sid-DC6FE2EB-EA04-4AAC-971E-688577C51CD0,
sid-E2C55C89-332F-47A2-ACBB-AF53F2D0792B,lawyer engaged,end,sid-EF56E427-C867-4B29-9C2B-B7DD3C9CB59A,
sid-8127BE1E-6333-4F6D-96DE-D2A437A9B5E3,check payment,entity,sid-0D8DCBCD-45FE-42D2-B223-F588699C70AA,
sid-8127BE1E-6333-4F6D-96DE-D2A437A9B5E3,check payment,entity,sid-603BB5A5-4E48-4F64-8899-3EB03CF73751,
sid-8127BE1E-6333-4F6D-96DE-D2A437A9B5E3,check payment,entity,sid-A5A28F68-FFC3-4D4A-AC72-F2E04E0ADC93,
sid-EBB15017-95DB-4685-84FC-DADC9B3C9777,send invoice,entity,sid-F7503054-8E87-4C65-A658-938E3A227BC4,
sid-A6AC53F3-78B9-4599-8D96-DEB2E2F580C3,deliver product,entity,sid-F7503054-8E87-4C65-A658-938E3A227BC4,
sid-08077859-3CE7-4338-B6C8-BE7323D1336A,condition,condition,sid-F64A7F28-7CDC-434A-9558-89ACCDA4C14F,
sid-72BD25D0-B70E-489D-ADF8-39E7717622BD,availability checked,entity,sid-F64A7F28-7CDC-434A-9558-89ACCDA4C14F,
sid-EBB15017-95DB-4685-84FC-DADC9B3C9777,send invoice,entity,sid-08077859-3CE7-4338-B6C8-BE7323D1336A,in stock
