## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label
sid-4B3B8973-1743-493C-8BE2-790E36934E68,Claim requested,start,,
sid-4640F2FC-3779-436A-936B-EF11E6947FFA,Check claimant's insured status,entity,sid-4B3B8973-1743-493C-8BE2-790E36934E68,
sid-7A5048FD-95BC-4433-BE45-4F55653C2FFB,condition,condition,sid-4640F2FC-3779-436A-936B-EF11E6947FFA,
sid-368E052A-C51E-426C-874A-2F22DAF9E75E,Evaluate claim,entity,sid-7A5048FD-95BC-4433-BE45-4F55653C2FFB,Claimant insured
sid-05CEEF5F-D769-4E94-8C5B-B976A05E39A6,Reject claim,entity,sid-7A5048FD-95BC-4433-BE45-4F55653C2FFB,Claimant not insured
sid-09CFEAE1-9A43-401B-BC33-19FEDCCD6B0C,condition,condition,sid-368E052A-C51E-426C-874A-2F22DAF9E75E,
sid-E34B58EB-712D-4984-A16A-1C60C5087F58,Claimant notified of rejection,end,sid-05CEEF5F-D769-4E94-8C5B-B976A05E39A6,
sid-8130007C-1795-4A3C-BEEA-B79175A5C042,Send relevant forms,entity,sid-09CFEAE1-9A43-401B-BC33-19FEDCCD6B0C,Simple claim
sid-743C3965-466A-480B-A9D7-174AEBB3E5FE,Send relevant forms,entity,sid-09CFEAE1-9A43-401B-BC33-19FEDCCD6B0C,Complex claim
sid-A5CC1A1A-B6BE-4964-9D15-BD1972CCA0D5,Check forms for completeness,entity,sid-DB977F81-751E-4617-ACC1-52A82DB3FB5D,
sid-97B9E299-CF67-435B-8887-38FB89305CB0,condition,condition,sid-A5CC1A1A-B6BE-4964-9D15-BD1972CCA0D5,
sid-3B526874-EF4F-40DD-82CC-B2DB73520439,Register claim,entity,sid-97B9E299-CF67-435B-8887-38FB89305CB0,All relevant details provided
sid-33AA46BE-2948-43CA-BC4C-BCCD7FFF79EE,Inform claimant to complete,entity,sid-97B9E299-CF67-435B-8887-38FB89305CB0,Not all relevant details provided
sid-1077C1B9-9A15-4699-A932-233F0FDD270A,Claim registered,end,sid-3B526874-EF4F-40DD-82CC-B2DB73520439,
sid-DB977F81-751E-4617-ACC1-52A82DB3FB5D,Forms returned,entity,sid-8130007C-1795-4A3C-BEEA-B79175A5C042,
sid-DB977F81-751E-4617-ACC1-52A82DB3FB5D,Forms returned,entity,sid-743C3965-466A-480B-A9D7-174AEBB3E5FE,
sid-DB977F81-751E-4617-ACC1-52A82DB3FB5D,Forms returned,entity,sid-33AA46BE-2948-43CA-BC4C-BCCD7FFF79EE,
