## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label
sid-328F85BA-751C-41E2-9E79-9BB0E71DA5C6,start,start,,
sid-09448F0B-E2F4-4958-9519-C2F5A542325A,Identify Business Need,entity,sid-328F85BA-751C-41E2-9E79-9BB0E71DA5C6,
sid-37D625ED-0288-44DE-9CE0-93FBA9897006,Gather Business Requirements,entity,sid-09448F0B-E2F4-4958-9519-C2F5A542325A,
sid-12E08665-E4E9-426B-ACFD-65EB2F3184DE,Create RFP,entity,sid-37D625ED-0288-44DE-9CE0-93FBA9897006,
sid-3EA982D1-07AC-4086-BBD4-C5A34989F857,Create scorecard,entity,sid-37D625ED-0288-44DE-9CE0-93FBA9897006,
sid-DBB46EFC-258C-4492-8D77-804F25D53418,Submit RFP to Vendors,entity,sid-12E08665-E4E9-426B-ACFD-65EB2F3184DE,
sid-0766A890-AFC5-43F8-9978-4042581891C1,Score proposals,entity,sid-3EA982D1-07AC-4086-BBD4-C5A34989F857,
sid-028746A8-4D44-4529-889C-C96DA46A945D,Request Response by set date,entity,sid-DBB46EFC-258C-4492-8D77-804F25D53418,
sid-3CBC76F0-B5A6-4AC1-AF8C-2B54FC72EFEC,Downselect vendors to present proposals,entity,sid-0766A890-AFC5-43F8-9978-4042581891C1,
sid-9C6ADA11-12A3-46EE-84C5-A1181FFED8C1,Receive Proposal,entity,sid-028746A8-4D44-4529-889C-C96DA46A945D,
sid-354B05E7-9BA1-4A71-9858-CB5BCBA2B6EC,Attend presentations,entity,sid-3CBC76F0-B5A6-4AC1-AF8C-2B54FC72EFEC,
sid-0766A890-AFC5-43F8-9978-4042581891C1,Score proposals,entity,sid-9C6ADA11-12A3-46EE-84C5-A1181FFED8C1,
sid-FF6DB742-2FDA-4F36-AA48-F91D1C16BF23,Rescore based on Q&A sessions at presentations,entity,sid-354B05E7-9BA1-4A71-9858-CB5BCBA2B6EC,
sid-735B2FC6-E916-4AE1-9039-7CB2FF7E58A7,Request pricing and scope adjustments as needed,entity,sid-FF6DB742-2FDA-4F36-AA48-F91D1C16BF23,
sid-2FEEF17C-9566-4569-950B-2DAB69B50843,Review updated proposals,entity,sid-735B2FC6-E916-4AE1-9039-7CB2FF7E58A7,
sid-0026C572-274D-4839-8CAC-16EFE7D22024,Rescore based on final proposals,entity,sid-2FEEF17C-9566-4569-950B-2DAB69B50843,
sid-421A87A1-A08C-4AEF-8822-1136CBA9AD3E,Notify vendors of selection,entity,sid-0026C572-274D-4839-8CAC-16EFE7D22024,
sid-ACB60906-08B4-42FA-A360-3F431A032A8B,create contract based on winning proposal,entity,sid-421A87A1-A08C-4AEF-8822-1136CBA9AD3E,
sid-52FA958F-B111-469E-A25C-DCA353362E44,end,end,sid-ACB60906-08B4-42FA-A360-3F431A032A8B,
