## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label
sid-0C3CC075-3E86-4F60-AB43-BD057E1EE533,customer makes an enquiry,start,,
sid-C09BA0EA-E210-4427-93BD-DC5054A3B8E0,check if article is on stock,entity,sid-0C3CC075-3E86-4F60-AB43-BD057E1EE533,
sid-9F6F7834-25B9-45D8-968B-1216F1646CC5,condition,condition,sid-C09BA0EA-E210-4427-93BD-DC5054A3B8E0,
sid-E455E175-4B5F-4685-81A7-A2616FA50A42,enquiry aborted,end,sid-9F6F7834-25B9-45D8-968B-1216F1646CC5,article is not aviable on stock
sid-52A31533-D692-4438-8FDD-E2E14FD30687,article reserved,entity,sid-8842A17C-4162-474C-A315-DC84F26BED15,
sid-B18D6A68-E8C5-477D-9630-F081A6F72090,price calculated,entity,sid-DD166EC8-1DC9-407A-9F03-12754213C3EC,
sid-BCBCFA2E-7CD0-4055-B8AA-311DEFA94ECC,offer sent,entity,sid-54C6E1C8-8C95-4661-9B42-9A086057344D,
sid-F3DB1992-E7E4-4F26-B425-BF19E71CC043,customer accepted offer,entity,sid-BCBCFA2E-7CD0-4055-B8AA-311DEFA94ECC,
sid-A0F8B528-C8D0-4C90-A0C0-279A06EF4D8D,offer accepted,entity,sid-F3DB1992-E7E4-4F26-B425-BF19E71CC043,
sid-2FDB99F8-34F0-4C99-BFB7-88E0F69224EB,dispatch article,entity,sid-A0F8B528-C8D0-4C90-A0C0-279A06EF4D8D,
sid-2F8D2EFB-1FAD-4468-9A58-CDBA9F6225E9,article dispatched,end,sid-2FDB99F8-34F0-4C99-BFB7-88E0F69224EB,
sid-8842A17C-4162-474C-A315-DC84F26BED15,reserve article,entity,sid-9F6F7834-25B9-45D8-968B-1216F1646CC5,articel is aviable on stock
sid-DD166EC8-1DC9-407A-9F03-12754213C3EC,calculate price,entity,sid-9F6F7834-25B9-45D8-968B-1216F1646CC5,articel is aviable on stock
sid-54C6E1C8-8C95-4661-9B42-9A086057344D,sent offer,entity,sid-52A31533-D692-4438-8FDD-E2E14FD30687,
sid-54C6E1C8-8C95-4661-9B42-9A086057344D,sent offer,entity,sid-B18D6A68-E8C5-477D-9630-F081A6F72090,
