## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label
sid-30D2953B-1E46-4EBB-809D-4879305EC69B,um 8:00 Uhr;;,start,,
sid-991AA4E4-B28F-4CD0-BB03-C2178B6D1497,Mailbox leeren,entity,sid-30D2953B-1E46-4EBB-809D-4879305EC69B,
sid-255B55AD-47C2-427B-8B24-42BDF7D06979,Mailbox leer?,condition,sid-991AA4E4-B28F-4CD0-BB03-C2178B6D1497,
sid-BE4CCDC9-899F-4F41-8BB3-CD7615E1AED0,end,end,sid-255B55AD-47C2-427B-8B24-42BDF7D06979,Ja
sid-7944273C-144B-419C-978C-AD38827CF3ED,condition,condition,sid-79FCF658-EBC4-42FA-8386-3A0AE3E1E7DC,
sid-491A0BEA-4241-4629-8AC3-52584C6409D1,Telephone call to sender,entity,sid-7944273C-144B-419C-978C-AD38827CF3ED,Nein
sid-5EE1D538-E8AB-41D5-98B5-19A012EB8C5E,"add incoming mail number, date and record in the letter book",entity,sid-7944273C-144B-419C-978C-AD38827CF3ED,Ja
sid-3F6BBB15-7558-4FCE-B346-C6EADD86C057,complete data,entity,sid-491A0BEA-4241-4629-8AC3-52584C6409D1,
sid-56CDD95E-593B-40CA-9DDF-5C8E7BF38AF3,every wednesday evening,entity,sid-5EE1D538-E8AB-41D5-98B5-19A012EB8C5E,
sid-1B076426-E1E7-4AF9-A886-827922C35B9A,take letter book and member register to Miranda,entity,sid-56CDD95E-593B-40CA-9DDF-5C8E7BF38AF3,
sid-FB97D5FD-2D27-4737-BD1E-1B9A30D7FECB,applicant became member,entity,sid-1B076426-E1E7-4AF9-A886-827922C35B9A,
sid-2FCA12D3-0C60-400F-B400-FAE8EAB2595D,condition,condition,sid-FB97D5FD-2D27-4737-BD1E-1B9A30D7FECB,
sid-A6244F9F-C26E-45A0-8940-38CA624AC7A9,write applicant that he cannot become a member,entity,sid-2FCA12D3-0C60-400F-B400-FAE8EAB2595D,No
sid-0901957F-3D3F-4923-8272-D15F752C2D97,"stamps ""new Member"" on the letter and writes date on it",entity,sid-2FCA12D3-0C60-400F-B400-FAE8EAB2595D,Yes
sid-D7910995-3C08-4842-891F-9D7CDACB799A,end,end,sid-A6244F9F-C26E-45A0-8940-38CA624AC7A9,
