## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label
sid-6FB8EAD6-6586-4F1C-A81D-ADEF2E893358,Resupply Cycle triggered,start,,
sid-578B974F-D0C8-436B-BB2D-BDA3AEDC4791,Check Inventory Level,entity,sid-6FB8EAD6-6586-4F1C-A81D-ADEF2E893358,
sid-A3C17359-E227-44A1-B958-4871DE8BE66A,condition,condition,sid-578B974F-D0C8-436B-BB2D-BDA3AEDC4791,
sid-F300B271-A2F7-4C80-9A74-829A0184AAF6,end,end,sid-A3C17359-E227-44A1-B958-4871DE8BE66A,Inventory > Minimum Level
sid-928348AE-D6E8-4FD4-88B8-BA013DC644DF,Create Purchase Order,entity,sid-A3C17359-E227-44A1-B958-4871DE8BE66A,
sid-299B4FC8-EEBD-449B-A615-5FAE4754EE9B,condition,condition,sid-D29B53B4-573D-4163-8A4E-95257601950C,
sid-1F8B5910-A9E6-42DE-A2B9-9B2B44A10B6B,Rework Purchase Order,entity,sid-299B4FC8-EEBD-449B-A615-5FAE4754EE9B,Purchase Order Rejected
sid-ADA7C6E9-4B85-48EC-A83A-57A75BA85DC2,Reserve Funds For Payment,entity,sid-299B4FC8-EEBD-449B-A615-5FAE4754EE9B,Purchase Order Accepted
sid-90B5F609-6D8D-4F85-AA98-1A6EA8605C8A,Send Purchase Order To Supplier,entity,sid-ADA7C6E9-4B85-48EC-A83A-57A75BA85DC2,
sid-01071FAA-B405-4DB1-AF2F-BF63263655DE,Record Packing Slip,entity,sid-C4DB7037-A05A-4037-A57B-34F33E9D1783,
sid-419654C0-3A2D-4B8E-9908-B2890309004C,Record Invoice,entity,sid-0D6DE28D-52B1-42C7-B939-FD72D9DD3153,
sid-0C963BDA-744C-4401-8EE5-884A1BE31F16,Issue Payment to Supplier,entity,sid-9513F7E6-2932-4791-B458-3BD9DB397B3D,
sid-03F6636D-7970-4E36-803B-A5360342508C,End Process,end,sid-0C963BDA-744C-4401-8EE5-884A1BE31F16,
sid-D29B53B4-573D-4163-8A4E-95257601950C,Review Purchase Order,entity,sid-928348AE-D6E8-4FD4-88B8-BA013DC644DF,
sid-D29B53B4-573D-4163-8A4E-95257601950C,Review Purchase Order,entity,sid-1F8B5910-A9E6-42DE-A2B9-9B2B44A10B6B,
sid-C4DB7037-A05A-4037-A57B-34F33E9D1783,Receive Packing Slip,entity,sid-90B5F609-6D8D-4F85-AA98-1A6EA8605C8A,
sid-0D6DE28D-52B1-42C7-B939-FD72D9DD3153,Receive Invoice,entity,sid-90B5F609-6D8D-4F85-AA98-1A6EA8605C8A,
sid-9513F7E6-2932-4791-B458-3BD9DB397B3D,Release Funds For Payment,entity,sid-01071FAA-B405-4DB1-AF2F-BF63263655DE,
sid-9513F7E6-2932-4791-B458-3BD9DB397B3D,Release Funds For Payment,entity,sid-419654C0-3A2D-4B8E-9908-B2890309004C,
