## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label
sid-57D7324B-089E-4321-8053-5D49768CAD9B,Resupply Cycle Triggered,start,,
sid-8E79C608-A1BB-43D5-A006-00D59DABF122,Check Inventory Level,entity,sid-57D7324B-089E-4321-8053-5D49768CAD9B,
sid-FEDD2229-498A-41BA-9544-9CB192B36FBC,condition,condition,sid-8E79C608-A1BB-43D5-A006-00D59DABF122,
sid-FEA0EEC7-0237-4FE7-9DCB-A287C125F104,Create Purchase Order,entity,sid-FEDD2229-498A-41BA-9544-9CB192B36FBC,Inventory level at or below minimum
sid-3B8030C2-7187-4C87-9B85-64C83345F820,end,end,sid-FEDD2229-498A-41BA-9544-9CB192B36FBC,Inventory Level above minimum
sid-1370B721-5C18-40F5-99BD-B2494A9FFCA3,Review Purchase Order,entity,sid-FEA0EEC7-0237-4FE7-9DCB-A287C125F104,
sid-9CC485CE-9EC3-4570-946C-EE0D77D87E50,condition,condition,sid-1370B721-5C18-40F5-99BD-B2494A9FFCA3,
sid-24D39181-E9BE-4092-9208-AA39E1D28E41,Funds Reserved for purchase,entity,sid-9CC485CE-9EC3-4570-946C-EE0D77D87E50,Purchase Order Approved
sid-FAA82EFF-B18E-4145-8FFC-E24E4EE87A1D,Rework Order,entity,sid-9CC485CE-9EC3-4570-946C-EE0D77D87E50,Purchase Order Rejected
sid-4B6C7529-3AFB-4568-863C-50CD0B96F908,Order sent to Suppliers,entity,sid-24D39181-E9BE-4092-9208-AA39E1D28E41,
sid-1370B721-5C18-40F5-99BD-B2494A9FFCA3,Review Purchase Order,entity,sid-FAA82EFF-B18E-4145-8FFC-E24E4EE87A1D,
sid-C6735B3D-16EA-4FAA-B078-41B5D91F1EC8,Packing slip received,entity,sid-B06E5C1F-7D35-42F9-87C8-FEFC77318AA2,
sid-1024495D-8195-45E7-A852-023436C07491,Invoice received,entity,sid-21966C1C-B3C8-4FE0-873D-46CD89FEF29C,
sid-45E51A35-2A2B-479A-8119-9F663CED4EE9,Packing slip recorded,entity,sid-C6735B3D-16EA-4FAA-B078-41B5D91F1EC8,
sid-7A08C461-1E25-4997-81C4-1DBBF4323A2B,Invoice recorded,entity,sid-1024495D-8195-45E7-A852-023436C07491,
sid-D2FD2427-84BF-429F-851B-6FAE9AB1E22D,Payment issued to supplier,entity,sid-10E6BBE0-5AAE-4721-9D32-1DFE497DA4D8,
sid-4D7728C1-98AE-4B17-A193-940A3F3CF050,end,end,sid-D2FD2427-84BF-429F-851B-6FAE9AB1E22D,
sid-10E6BBE0-5AAE-4721-9D32-1DFE497DA4D8,Reserved funds released,entity,sid-45E51A35-2A2B-479A-8119-9F663CED4EE9,
sid-10E6BBE0-5AAE-4721-9D32-1DFE497DA4D8,Reserved funds released,entity,sid-7A08C461-1E25-4997-81C4-1DBBF4323A2B,
sid-B06E5C1F-7D35-42F9-87C8-FEFC77318AA2,Supplier sends packing slip,entity,sid-4B6C7529-3AFB-4568-863C-50CD0B96F908,
sid-21966C1C-B3C8-4FE0-873D-46CD89FEF29C,Supplier sends invoice,entity,sid-4B6C7529-3AFB-4568-863C-50CD0B96F908,
