## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label
sid-67C9583B-4BE8-4349-85D4-B7F397658753,start,start,,
sid-8BA9B7BA-71EE-4D17-8CCB-8A294FEEE3CE,advise unsuccessful candidates,entity,sid-67C9583B-4BE8-4349-85D4-B7F397658753,
sid-8B680B58-5EEF-467E-B9F7-16D82B690942,re-advertise position,entity,sid-6716D35F-DD59-42B9-84B0-CD9D72039820,no more candidates
sid-897231CD-D9A3-4786-9F15-4A697D0C1D8A,check if candidate has accepted a voluntarily redundancy,entity,sid-6716D35F-DD59-42B9-84B0-CD9D72039820,sort out terms and conditions of offer for candidate
sid-9E416267-A24E-4D9B-AD72-47BE13BE788C,end,end,sid-8B680B58-5EEF-467E-B9F7-16D82B690942,
sid-EA87EA41-FC04-4B46-A8EF-DE979140CBC3,condition,condition,sid-897231CD-D9A3-4786-9F15-4A697D0C1D8A,
sid-E3B78C3A-6E95-447A-961D-FB2973F890D9,investigate details,entity,sid-EA87EA41-FC04-4B46-A8EF-DE979140CBC3,has
sid-0D105CF7-B83D-4391-929D-772A0A6550E3,next level manager receives form,entity,sid-80BFB85B-62CE-4C7C-B11D-897CC323AAE5,
sid-AD95EB2D-116B-487D-B098-3BAAB2474A58,contacts RM for further details,entity,sid-0D105CF7-B83D-4391-929D-772A0A6550E3,
sid-D6C0646B-B04B-4787-A7B5-167C013463DD,condition,condition,sid-AD95EB2D-116B-487D-B098-3BAAB2474A58,
sid-A021A405-3DA7-4ED3-BC24-523A4AB10A79,may not authorise,entity,sid-D6C0646B-B04B-4787-A7B5-167C013463DD,manager is external resource
sid-B47852A6-467F-4DC4-90DF-7F7C92D58AB2,pass to next level manager,entity,sid-A021A405-3DA7-4ED3-BC24-523A4AB10A79,
sid-4B3F4426-B160-4FD9-8753-D0775DC34285,RM sends form and other documentation,entity,sid-371997D3-FC4A-41E0-B0BA-ABEE7665BC22,
sid-B215919F-0783-4E49-9484-1841FCD92830,client HR receive forms,entity,sid-4B3F4426-B160-4FD9-8753-D0775DC34285,
sid-799C2E94-8C92-4CBB-B887-07B6361D2F8E,scan completed form,entity,sid-B215919F-0783-4E49-9484-1841FCD92830,
