## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label
sid-3B7D3804-8E33-40A1-AA33-34CA1D3157D3,Gross pathology request [arrived];;,start,,
sid-EB193EC8-8F4D-4428-9D3B-97E4468D8EC3,Registration gross pathology request;;,entity,sid-3B7D3804-8E33-40A1-AA33-34CA1D3157D3,
sid-1B1DF1B6-5049-4E0B-9644-D839424E6939,Assign container to gross pathology request;;,entity,sid-EB193EC8-8F4D-4428-9D3B-97E4468D8EC3,
sid-208A50CB-514E-4F42-8024-BB07EFAA9D70,Specimen description;;,entity,sid-1B1DF1B6-5049-4E0B-9644-D839424E6939,
sid-8D60B96F-5022-4AAF-9D5E-E8610485167A,Digitalization?;;,condition,sid-BD8A00D5-EF22-49A5-A584-5936DA67E97C,
sid-A9A85007-AE64-4405-80D9-B785988AF114,Macroscopic description writing,entity,sid-C8B4FE55-0E25-4F21-BC43-71FC3F92AA0C,
sid-BA968854-90AD-4CDB-ABB0-3D19F59157D6,Digitalization;;,entity,sid-8D60B96F-5022-4AAF-9D5E-E8610485167A,yes
sid-B3117DE0-41FA-455B-AA72-CA42B08166B3,Microscopic examination and diagnosis ;;,entity,sid-787E46E3-D5FB-431A-86C5-A3456E517D9C,
sid-2652CFB2-2362-415E-AA69-78AFF3A8949B,Write pathology report;;,entity,sid-B3117DE0-41FA-455B-AA72-CA42B08166B3,
sid-56F5B4F1-22A4-4898-B0B2-C7605477A8E6,Confirmation pathology report;;,entity,sid-2652CFB2-2362-415E-AA69-78AFF3A8949B,
sid-D6CE2FAB-7E98-477D-8D47-AC079A315CDC,Delivery pathology report;;,entity,sid-56F5B4F1-22A4-4898-B0B2-C7605477A8E6,
sid-7E5F1324-0FE8-47EC-99F4-AA101E5FAD35,Post report processing;;,entity,sid-D6CE2FAB-7E98-477D-8D47-AC079A315CDC,
sid-E6B21523-F3B0-4A2D-84D7-7FB654AF6AED,Closed pathology procedure,end,sid-7E5F1324-0FE8-47EC-99F4-AA101E5FAD35,
sid-787E46E3-D5FB-431A-86C5-A3456E517D9C,Assign cases to pathologist,entity,sid-8D60B96F-5022-4AAF-9D5E-E8610485167A,no
sid-787E46E3-D5FB-431A-86C5-A3456E517D9C,Assign cases to pathologist,entity,sid-BA968854-90AD-4CDB-ABB0-3D19F59157D6,
sid-787E46E3-D5FB-431A-86C5-A3456E517D9C,Assign cases to pathologist,entity,sid-A9A85007-AE64-4405-80D9-B785988AF114,
sid-BD8A00D5-EF22-49A5-A584-5936DA67E97C,Tissue processing;;,entity,sid-208A50CB-514E-4F42-8024-BB07EFAA9D70,
sid-C8B4FE55-0E25-4F21-BC43-71FC3F92AA0C,Registration gross pathology request (cont.);;,entity,sid-208A50CB-514E-4F42-8024-BB07EFAA9D70,
