## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label
sid-E5663E8E-3C41-4FFF-88C8-E81553B45AAD,Start,start,,
sid-84FF4B3D-11D8-41CE-8C87-F57E7F3F7B16,Edit Report,entity,sid-E5663E8E-3C41-4FFF-88C8-E81553B45AAD,
sid-BA25BC9B-0FD7-45D3-8079-195192876650,Evaluate Expense,condition,sid-84FF4B3D-11D8-41CE-8C87-F57E7F3F7B16,
sid-C9EAAC1E-7014-4AA8-AA38-A8E9668CDA7B,Review Report,entity,sid-BA25BC9B-0FD7-45D3-8079-195192876650,Expense > 1000
sid-F225984E-59C1-4CDC-B26C-8BFF2B28507F,Need translation?,condition,sid-BA25BC9B-0FD7-45D3-8079-195192876650,Expense <= 1000
sid-28582883-146D-4633-92B5-78BE53A7A31C,Evaluate Review Decision,condition,sid-C9EAAC1E-7014-4AA8-AA38-A8E9668CDA7B,
sid-479A1609-B69B-47EA-985B-B459814B6BB0,Translate Receipts,entity,sid-F225984E-59C1-4CDC-B26C-8BFF2B28507F,Yes
sid-47D62D08-9D3D-440E-AA7E-305EFC9C0096,Confirm Receipts,entity,sid-F225984E-59C1-4CDC-B26C-8BFF2B28507F,No
sid-84FF4B3D-11D8-41CE-8C87-F57E7F3F7B16,Edit Report,entity,sid-28582883-146D-4633-92B5-78BE53A7A31C,Rejected
sid-F225984E-59C1-4CDC-B26C-8BFF2B28507F,Need translation?,condition,sid-28582883-146D-4633-92B5-78BE53A7A31C,Approved
sid-47D62D08-9D3D-440E-AA7E-305EFC9C0096,Confirm Receipts,entity,sid-479A1609-B69B-47EA-985B-B459814B6BB0,
sid-E89E88FA-1B0B-4DF7-AC38-0706CF60696B,Evaluate Receipts Decision,condition,sid-47D62D08-9D3D-440E-AA7E-305EFC9C0096,
sid-7A690532-CCA5-4133-9933-3BA79961C6AB,Process Expense,entity,sid-E89E88FA-1B0B-4DF7-AC38-0706CF60696B,Accepted
sid-84FF4B3D-11D8-41CE-8C87-F57E7F3F7B16,Edit Report,entity,sid-E89E88FA-1B0B-4DF7-AC38-0706CF60696B,Rejected
sid-7D23F77D-A503-470E-AB10-2B1839DBA9DE,End,end,sid-7A690532-CCA5-4133-9933-3BA79961C6AB,
