## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label
sid-E7D0BCF5-3E55-4593-A51A-189FB0FBC8DD,Orders Required,start,,
sid-D716DBB9-8A16-4605-8DC5-4F6AF6668A09,Bulk order placed,entity,sid-E7D0BCF5-3E55-4593-A51A-189FB0FBC8DD,
sid-996427C2-EF85-4460-BECF-9B1B961CE6DB,condition,condition,sid-D716DBB9-8A16-4605-8DC5-4F6AF6668A09,
sid-A2C8BAB6-69D5-4A2B-83CE-C309ED48DA66,order processed for delivery,entity,sid-996427C2-EF85-4460-BECF-9B1B961CE6DB,Order with prior internal credit allowance
sid-5B8618A7-416E-4D8D-83D7-2DC8CD8490C4,Outstanding Balance,entity,sid-996427C2-EF85-4460-BECF-9B1B961CE6DB,order is over the purchaser credit allowance
sid-BA77F884-EC5B-4BA3-9E63-BDE201791DDF,new order placed,entity,sid-5B8618A7-416E-4D8D-83D7-2DC8CD8490C4,
sid-65760212-0087-4314-AADA-EE7CE31EF53D,Accounts Receivable,entity,sid-BA77F884-EC5B-4BA3-9E63-BDE201791DDF,
sid-F67D505D-73DD-43AA-B4FA-916FF18F4511,condition,condition,sid-65760212-0087-4314-AADA-EE7CE31EF53D,
sid-67457FF8-40A9-44FF-A3C9-7388B2791E37,Order Dropped,entity,sid-F67D505D-73DD-43AA-B4FA-916FF18F4511,No payments   Received
sid-DB57EB83-E1BC-467B-BABE-036FD641326C,condition,condition,sid-D37387B1-1256-4F5E-8F70-B23C3F14B44C,
sid-9C6AE776-69C4-4260-AF7F-943A0EAE4FE6,Installer,entity,sid-DB57EB83-E1BC-467B-BABE-036FD641326C,schedule the installation
sid-F35B02B7-CAC2-4040-8EE2-BC168023D9B2,Pack for delivery,entity,sid-DB57EB83-E1BC-467B-BABE-036FD641326C,Order do not require installation
sid-D37387B1-1256-4F5E-8F70-B23C3F14B44C,identify order for installation,entity,sid-F67D505D-73DD-43AA-B4FA-916FF18F4511,Payments Received
sid-D37387B1-1256-4F5E-8F70-B23C3F14B44C,identify order for installation,entity,sid-67457FF8-40A9-44FF-A3C9-7388B2791E37,
sid-64A36164-77B7-46BD-AF72-533125EC553D,Warehouse,end,sid-A2C8BAB6-69D5-4A2B-83CE-C309ED48DA66,
sid-64A36164-77B7-46BD-AF72-533125EC553D,Warehouse,end,sid-9C6AE776-69C4-4260-AF7F-943A0EAE4FE6,
sid-64A36164-77B7-46BD-AF72-533125EC553D,Warehouse,end,sid-F35B02B7-CAC2-4040-8EE2-BC168023D9B2,
