file,accept1,accept2,coverage_1_to_2,coverage_2_to_1,total1,total2,unmatched_nodes_chart1,unmatched_nodes_chart2
15.txt,10,9,1.0,1.0,10,9,0,0
14.txt,63,65,0.9402985074626866,0.8552631578947368,67,76,4,11
16.txt,20,20,0.7692307692307693,0.9523809523809523,26,21,6,1
17.txt,23,23,0.8214285714285714,0.7419354838709677,28,31,5,8
12.txt,21,28,0.9545454545454546,0.9333333333333333,22,30,1,2
10.txt,46,43,1.0,0.7962962962962963,46,54,0,11
11.txt,15,12,0.7894736842105263,1.0,19,12,4,0
9.txt,20,18,0.9523809523809523,1.0,21,18,1,0
8.txt,30,30,0.9375,0.7317073170731707,32,41,2,11
5.txt,22,23,0.9166666666666666,0.92,24,25,2,2
4.txt,16,15,1.0,0.9375,16,16,0,1
6.txt,31,31,1.0,1.0,31,31,0,0
7.txt,21,21,0.9130434782608695,0.84,23,25,2,4
3.txt,11,9,1.0,0.9,11,10,0,1
2.txt,19,20,0.7037037037037037,0.7692307692307693,27,26,8,6
1.txt,18,19,1.0,0.8636363636363636,18,22,0,3
20.txt,35,35,0.8974358974358975,1.0,39,35,4,0
21.txt,39,39,0.9285714285714286,1.0,42,39,3,0
19.txt,32,32,0.9411764705882353,0.8,34,40,2,8
18.txt,23,22,0.8518518518518519,1.0,27,22,4,0
,,,,,,,,
AVERAGE,,,Average of coverage_1_to_2: 0.9159,Average of coverage_2_to_1: 0.9021,,,,
