## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start and join the team and agree on teams domain","start","","","",""
2,"create process model and check it","entity","1","","",""
3,"is process model NOT OK","condition","2","","",""
4,"assign negative points first time","entity","3","Yes","",""
5,"assign negative points second time","entity","4","Yes again","",""
6,"is process model okay after points assigned","condition","3,5","No","",""
7,"continue with the process","entity","6","Yes","",""
23,"process model validated and proceed","entity","6","Yes after points assigned","",""
8,"is there any issues","condition","7,23","","",""
9,"fix issues in next session and extend process to levels 2 and 3","entity","8","Yes","",""
10,"need to check process and assign points","condition","8,9","Done","",""
11,"continue with the process","entity","10","Yes","",""
12,"need to analyze field of study and assign roles in team","condition","10","No","",""
13,"continue with process and perform work according to assigned role","entity","12","Yes","",""
14,"continue with process without role analysis","entity","12","No","",""
15,"check progress and consult any problems that arise","entity","13,14","","",""
16,"is project accepted","condition","15","","",""
17,"present project first time","entity","16","Yes","",""
18,"continue working according to role","entity","16","No","",""
19,"is project accepted after more work","condition","18","","",""
20,"present project second time","entity","19","Yes","",""
21,"continue working according to role again","entity","19","No","",""
22,"present project finally and process ends","end","17,20,21","","",""
