## FlowChart Generator
# label: %name%
# style: whiteSpace=wrap;html=1;rounded=1;fillColor=#ffffff;strokeColor=#000000;
# namespace: csvimport-
# connect: {"from":"parent", "to":"id", "fromlabel":"transition_label", "invert":true, "style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;"}
# connect: {"from":"red_parent", "to":"id", "fromlabel":"transition_label", "invert":true,"style":"endArrow=blockThin;endFill=1;fontSize=11;curved=1;strokeColor=#cd2122;fontColor=#cd2122;strokeWidth=3;"}
# labels: {"label1" : "%transition_label%"}
# ignore: source,base64_image,transition_label,parent,type,col
# styles: {"base64_image":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;", "entity":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;", "start":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;", "end":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;", "condition":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;", "base64_image_red":"shape=image;imageAspect=0;image=%base64_image%;fontColor=none;noLabel=1;strokeColor=#cd2122;strokeWidth=3;", "entity_red":"rounded=1;whiteSpace=wrap;html=1;absoluteArcSize=1;arcSize=14;strokeWidth=2;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "start_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.start_1;whiteSpace=wrap;align=center;verticalAlign=middle;strokeColor=#cd2122;strokeWidth=3;", "end_red":"ellipse;html=1;shape=endState;fillColor=strokeColor;verticalAlign=middle;fontColor=#FFFFFF;strokeColor=#cd2122;strokeWidth=3;", "condition_red":"strokeWidth=2;html=1;shape=mxgraph.flowchart.decision;whiteSpace=wrap;align=center;verticalAlign=middle;spacingRight=35;spacingLeft=35;strokeColor=#cd2122;strokeWidth=3;"}
# stylename: type
# width: auto
# height: auto
# padding: 20
# nodespacing: 60
# levelspacing: 150
# edgespacing: 60
# layout: verticalflow
# identity: id
id,name,type,parent,transition_label,source,base64_image
1,"start the process by supplying requirement and documenting it","start","","","",""
2,"is order received via fax","condition","1","","",""
3,"input order into Excel file","entity","2","","",""
4,"is order received via mail or phone","condition","2","","",""
5,"input order into Excel file","entity","4","","",""
6,"complete Excel list after a week","entity","3,5","","",""
7,"send Excel list to student","entity","6","","",""
8,"upon receiving Excel list from student type orders into MS-Access database","entity","7","","",""
9,"ensure database typing is completed","entity","8","","",""
10,"control incoming order","entity","9","","",""
11,"continue to do the check","entity","9","","",""
12,"is order correct","condition","10,11","Yes from parents 10 and 11","",""
13,"release order","entity","12","","",""
14,"send Excel list to student","entity","6","","",""
15,"upon receiving Excel list from student continue process","entity","14","","",""
16,"contact selling agency","entity","12","","",""
17,"is order worth less than 5000 Euro","condition","16","","",""
18,"release order","entity","17","","",""
19,"is order worth greater or equal 5000 Euro","condition","17","","",""
20,"send order for sign off and continue check","entity","19","","",""
21,"contact selling agency and upon receiving actual issue send order for sign off","entity","20","","",""
22,"is order signed off","condition","21","","",""
23,"contact client","entity","22","","",""
24,"release order","entity","22","","",""
25,"merge after contacting client and releasing order","entity","23,24","","",""
26,"once order is received by PPC initiate production","entity","25","","",""
27,"can issue be solved","condition","26","","",""
28,"cancel order","entity","27","","",""
29,"has order been cancelled","condition","28","","",""
30,"continue process after cancellation check","entity","29","","",""
31,"end process","end","29","","",""
32,"release order","entity","27","","",""
33,"merge after issue solved and release order","entity","30,32","","",""
34,"are goods produced","condition","33","","",""
35,"check quality of goods","entity","34","","",""
36,"create and send quality report to finance department","entity","35","","",""
37,"release order via memo","entity","36","","",""
38,"ensure memo is achieved in warehouse","entity","37","","",""
39,"send invoice","entity","38","","",""
40,"split report achievement to finance department and commission the goods","entity","39","","",""
41,"report achievement to finance department","entity","40","","",""
42,"commission the goods","entity","40","","",""
43,"sign and send memo","entity","42","","",""
44,"send goods","entity","43","","",""
45,"ensure signed memo is achieved in logistic department","entity","44","","",""
46,"archive memo and close order","entity","45","","",""
47,"end process","end","46","","",""
48,"end process","end","15","","",""
49,"end process","end","13","","",""
50,"end process","end","18","","",""
51,"end process","end","28","","",""
